,date,state,permit,handgun,long_gun,multiple
8406,2008-06-01,Texas,8254.0,22732.0,20558.0,1033
8407,2008-06-01,Utah,8630.0,2027.0,3059.0,97
8408,2008-06-01,Vermont,0.0,573.0,651.0,21
8409,2008-06-01,Virgin Islands,111.0,45.0,2.0,1
8410,2008-06-01,Virginia,0.0,7661.0,6765.0,247
8411,2008-06-01,Washington,6071.0,7067.0,7939.0,294
8412,2008-06-01,West Virginia,0.0,2760.0,3511.0,160
8413,2008-06-01,Wisconsin,0.0,3420.0,6108.0,0
8414,2008-06-01,Wyoming,552.0,1062.0,1574.0,74
8415,2008-05-01,Alabama,0.0,7993.0,7889.0,378
8416,2008-05-01,Alaska,0.0,1712.0,2200.0,106
8417,2008-05-01,Arizona,3411.0,6553.0,5000.0,260
8418,2008-05-01,Arkansas,3067.0,3407.0,3586.0,241
8419,2008-05-01,California,30359.0,18442.0,16004.0,0
8420,2008-05-01,Colorado,0.0,8469.0,8336.0,3116
8421,2008-05-01,Connecticut,5975.0,2946.0,2374.0,60
8422,2008-05-01,Delaware,0.0,594.0,551.0,17
8423,2008-05-01,District of Columbia,0.0,0.0,0.0,0
8424,2008-05-01,Florida,0.0,22085.0,11565.0,777
8425,2008-05-01,Georgia,8395.0,7303.0,5135.0,290
8426,2008-05-01,Guam,0.0,18.0,18.0,0
8427,2008-05-01,Hawaii,564.0,0.0,0.0,0
8428,2008-05-01,Idaho,193.0,1819.0,3315.0,1414
8429,2008-05-01,Illinois,28665.0,6268.0,6334.0,296
8430,2008-05-01,Indiana,0.0,7065.0,6543.0,246
8431,2008-05-01,Iowa,4277.0,30.0,1841.0,0
8432,2008-05-01,Kansas,0.0,3483.0,3306.0,177
8433,2008-05-01,Kentucky,134814.0,6204.0,5802.0,440
8434,2008-05-01,Louisiana,0.0,6353.0,4974.0,266
8435,2008-05-01,Maine,0.0,1453.0,2106.0,122
8436,2008-05-01,Mariana Islands,0.0,0.0,0.0,0
8437,2008-05-01,Maryland,0.0,2862.0,2642.0,10
8438,2008-05-01,Massachusetts,7065.0,1912.0,1208.0,58
8439,2008-05-01,Michigan,13823.0,2026.0,8249.0,53
8440,2008-05-01,Minnesota,7951.0,4072.0,6206.0,168
8441,2008-05-01,Mississippi,628.0,4015.0,3343.0,194
8442,2008-05-01,Missouri,722.0,10138.0,8025.0,411
8443,2008-05-01,Montana,640.0,1885.0,4303.0,177
8444,2008-05-01,Nebraska,1556.0,7.0,1422.0,2
8445,2008-05-01,Nevada,1127.0,2818.0,2004.0,159
8446,2008-05-01,New Hampshire,1549.0,1847.0,1846.0,10
8447,2008-05-01,New Jersey,0.0,1654.0,1262.0,48
8448,2008-05-01,New Mexico,287.0,3128.0,3087.0,164
8449,2008-05-01,New York,3099.0,3571.0,8632.0,71
8450,2008-05-01,North Carolina,11456.0,254.0,7720.0,119
8451,2008-05-01,North Dakota,501.0,689.0,1828.0,39
8452,2008-05-01,Ohio,0.0,11634.0,9167.0,459
8453,2008-05-01,Oklahoma,0.0,6086.0,5451.0,422
8454,2008-05-01,Oregon,11.0,5676.0,7197.0,290
8455,2008-05-01,Pennsylvania,175.0,1.0,40339.0,112
8456,2008-05-01,Puerto Rico,0.0,361.0,86.0,15
8457,2008-05-01,Rhode Island,0.0,497.0,373.0,76
8458,2008-05-01,South Carolina,3023.0,4706.0,2914.0,179
8459,2008-05-01,South Dakota,0.0,1060.0,2277.0,60
8460,2008-05-01,Tennessee,0.0,10393.0,6999.0,391
8461,2008-05-01,Texas,8123.0,23216.0,21460.0,1178
8462,2008-05-01,Utah,5494.0,2537.0,3498.0,124
8463,2008-05-01,Vermont,0.0,662.0,898.0,37
8464,2008-05-01,Virgin Islands,136.0,31.0,3.0,1
8465,2008-05-01,Virginia,0.0,9485.0,7777.0,294
8466,2008-05-01,Washington,6768.0,7419.0,7598.0,294
8467,2008-05-01,West Virginia,0.0,3229.0,3863.0,228
8468,2008-05-01,Wisconsin,0.0,3951.0,7200.0,2
8469,2008-05-01,Wyoming,269.0,1134.0,1833.0,74
8470,2008-04-01,Alabama,0.0,7947.0,7434.0,330
8471,2008-04-01,Alaska,0.0,1788.0,2552.0,89
8472,2008-04-01,Arizona,3539.0,6569.0,4968.0,261
8473,2008-04-01,Arkansas,2631.0,3410.0,4165.0,188
8474,2008-04-01,California,31568.0,18892.0,16152.0,0
8475,2008-04-01,Colorado,0.0,8592.0,8811.0,2613
8476,2008-04-01,Connecticut,6089.0,3151.0,2701.0,52
8477,2008-04-01,Delaware,0.0,666.0,624.0,60
8478,2008-04-01,District of Columbia,0.0,0.0,0.0,0
8479,2008-04-01,Florida,0.0,22873.0,11925.0,803
8480,2008-04-01,Georgia,9082.0,7386.0,5485.0,285
8481,2008-04-01,Guam,0.0,10.0,27.0,0
8482,2008-04-01,Hawaii,746.0,0.0,0.0,0
8483,2008-04-01,Idaho,1895.0,1858.0,3474.0,97
8484,2008-04-01,Illinois,37487.0,6230.0,6643.0,304
8485,2008-04-01,Indiana,0.0,6798.0,7163.0,268
8486,2008-04-01,Iowa,5273.0,26.0,2931.0,5
8487,2008-04-01,Kansas,0.0,3982.0,3991.0,184
8488,2008-04-01,Kentucky,132704.0,5904.0,6809.0,387
8489,2008-04-01,Louisiana,0.0,6576.0,5069.0,241
8490,2008-04-01,Maine,0.0,1500.0,2180.0,107
8491,2008-04-01,Mariana Islands,0.0,0.0,0.0,0
8492,2008-04-01,Maryland,841.0,2304.0,3040.0,7
8493,2008-04-01,Massachusetts,8019.0,2116.0,1484.0,55
8494,2008-04-01,Michigan,15995.0,2343.0,9766.0,63
8495,2008-04-01,Minnesota,9365.0,5417.0,9752.0,193
8496,2008-04-01,Mississippi,666.0,3737.0,3457.0,167
8497,2008-04-01,Missouri,790.0,10621.0,10465.0,396
8498,2008-04-01,Montana,623.0,1883.0,3863.0,140
8499,2008-04-01,Nebraska,1815.0,6.0,1737.0,0
8500,2008-04-01,Nevada,894.0,2738.0,2119.0,120
8501,2008-04-01,New Hampshire,1964.0,1911.0,2167.0,6
8502,2008-04-01,New Jersey,0.0,1624.0,1351.0,66
8503,2008-04-01,New Mexico,372.0,3016.0,3192.0,173
8504,2008-04-01,New York,3435.0,3955.0,10703.0,59
8505,2008-04-01,North Carolina,12897.0,206.0,8394.0,126
8506,2008-04-01,North Dakota,489.0,721.0,2104.0,29
8507,2008-04-01,Ohio,0.0,12773.0,10745.0,519
8508,2008-04-01,Oklahoma,0.0,6830.0,6547.0,429
8509,2008-04-01,Oregon,56.0,6090.0,8196.0,302
8510,2008-04-01,Pennsylvania,199.0,0.0,45631.0,117
8511,2008-04-01,Puerto Rico,0.0,316.0,86.0,14
8512,2008-04-01,Rhode Island,0.0,450.0,376.0,104
8513,2008-04-01,South Carolina,2659.0,4714.0,3114.0,151
8514,2008-04-01,South Dakota,0.0,1226.0,2583.0,70
8515,2008-04-01,Tennessee,0.0,10360.0,7144.0,411
8516,2008-04-01,Texas,9331.0,22491.0,20257.0,1220
8517,2008-04-01,Utah,4522.0,2800.0,3500.0,115
8518,2008-04-01,Vermont,0.0,701.0,1162.0,34
8519,2008-04-01,Virgin Islands,122.0,34.0,2.0,0
8520,2008-04-01,Virginia,0.0,12221.0,8622.0,303
8521,2008-04-01,Washington,6801.0,7891.0,8233.0,306
8522,2008-04-01,West Virginia,0.0,3199.0,4379.0,196
8523,2008-04-01,Wisconsin,0.0,4802.0,11642.0,0
8524,2008-04-01,Wyoming,382.0,1120.0,1830.0,72
8525,2008-03-01,Alabama,3.0,10021.0,10942.0,399
8526,2008-03-01,Alaska,0.0,1780.0,2203.0,118
8527,2008-03-01,Arizona,3696.0,6961.0,5394.0,339
8528,2008-03-01,Arkansas,4654.0,4087.0,4980.0,201
8529,2008-03-01,California,33791.0,21050.0,19758.0,0
8530,2008-03-01,Colorado,0.0,9748.0,9936.0,2717
8531,2008-03-01,Connecticut,5771.0,3517.0,3042.0,51
8532,2008-03-01,Delaware,0.0,666.0,656.0,17
8533,2008-03-01,District of Columbia,0.0,0.0,0.0,0
8534,2008-03-01,Florida,0.0,23888.0,13781.0,771
8535,2008-03-01,Georgia,8439.0,9057.0,7895.0,365
8536,2008-03-01,Guam,0.0,15.0,11.0,1
8537,2008-03-01,Hawaii,689.0,0.0,0.0,0
8538,2008-03-01,Idaho,2055.0,2161.0,4018.0,240
8539,2008-03-01,Illinois,37059.0,8214.0,9393.0,555
8540,2008-03-01,Indiana,0.0,9545.0,9961.0,315
8541,2008-03-01,Iowa,6271.0,38.0,4141.0,4
8542,2008-03-01,Kansas,0.0,4660.0,4719.0,252
8543,2008-03-01,Kentucky,127741.0,7352.0,8536.0,423
8544,2008-03-01,Louisiana,0.0,7566.0,6554.0,252
8545,2008-03-01,Maine,0.0,1803.0,2390.0,108
8546,2008-03-01,Mariana Islands,0.0,0.0,0.0,0
8547,2008-03-01,Maryland,854.0,2446.0,3454.0,6
8548,2008-03-01,Massachusetts,8790.0,2540.0,1710.0,63
8549,2008-03-01,Michigan,16242.0,2771.0,12182.0,83
8550,2008-03-01,Minnesota,8966.0,5819.0,10560.0,212
8551,2008-03-01,Mississippi,610.0,4495.0,5055.0,221
8552,2008-03-01,Missouri,736.0,13170.0,12317.0,499
8553,2008-03-01,Montana,694.0,2071.0,4153.0,168
8554,2008-03-01,Nebraska,2244.0,11.0,2178.0,3
8555,2008-03-01,Nevada,911.0,3519.0,2651.0,153
8556,2008-03-01,New Hampshire,1754.0,1983.0,2094.0,5
8557,2008-03-01,New Jersey,0.0,1664.0,1591.0,57
8558,2008-03-01,New Mexico,562.0,3485.0,3816.0,157
8559,2008-03-01,New York,3339.0,4263.0,11056.0,71
8560,2008-03-01,North Carolina,12871.0,289.0,10270.0,111
8561,2008-03-01,North Dakota,277.0,857.0,2370.0,36
8562,2008-03-01,Ohio,0.0,15096.0,12216.0,684
8563,2008-03-01,Oklahoma,0.0,7121.0,6599.0,476
8564,2008-03-01,Oregon,147.0,6730.0,9643.0,347
8565,2008-03-01,Pennsylvania,236.0,0.0,55553.0,219
8566,2008-03-01,Puerto Rico,0.0,330.0,89.0,15
8567,2008-03-01,Rhode Island,0.0,560.0,443.0,119
8568,2008-03-01,South Carolina,3659.0,6156.0,4534.0,177
8569,2008-03-01,South Dakota,0.0,1439.0,2899.0,70
8570,2008-03-01,Tennessee,0.0,11968.0,9589.0,449
8571,2008-03-01,Texas,6004.0,26012.0,23400.0,1384
8572,2008-03-01,Utah,2956.0,2836.0,3952.0,127
8573,2008-03-01,Vermont,0.0,802.0,1212.0,23
8574,2008-03-01,Virgin Islands,59.0,14.0,2.0,1
8575,2008-03-01,Virginia,0.0,12481.0,9553.0,303
8576,2008-03-01,Washington,8172.0,8423.0,9169.0,310
8577,2008-03-01,West Virginia,0.0,4175.0,5142.0,253
8578,2008-03-01,Wisconsin,0.0,5257.0,14027.0,1
8579,2008-03-01,Wyoming,353.0,1347.0,2037.0,56
8580,2008-02-01,Alabama,0.0,10248.0,11972.0,470
8581,2008-02-01,Alaska,0.0,1609.0,1814.0,93
8582,2008-02-01,Arizona,3810.0,7710.0,5991.0,338
8583,2008-02-01,Arkansas,2305.0,5245.0,6391.0,371
8584,2008-02-01,California,25754.0,17693.0,15933.0,0
8585,2008-02-01,Colorado,1.0,9169.0,9438.0,2269
8586,2008-02-01,Connecticut,5316.0,3068.0,2730.0,60
8587,2008-02-01,Delaware,0.0,629.0,703.0,48
8588,2008-02-01,District of Columbia,0.0,1.0,52.0,0
8589,2008-02-01,Florida,0.0,23891.0,14570.0,843
8590,2008-02-01,Georgia,8859.0,10542.0,8896.0,450
8591,2008-02-01,Guam,0.0,13.0,23.0,0
8592,2008-02-01,Hawaii,562.0,0.0,0.0,0
8593,2008-02-01,Idaho,1855.0,2018.0,3605.0,206
8594,2008-02-01,Illinois,31687.0,7275.0,8002.0,411
8595,2008-02-01,Indiana,0.0,8796.0,8951.0,308
8596,2008-02-01,Iowa,5487.0,30.0,3184.0,3
8597,2008-02-01,Kansas,0.0,4522.0,4569.0,238
8598,2008-02-01,Kentucky,125305.0,8925.0,9523.0,650
8599,2008-02-01,Louisiana,0.0,8438.0,7284.0,286
8600,2008-02-01,Maine,0.0,1356.0,1995.0,88
8601,2008-02-01,Mariana Islands,0.0,0.0,0.0,0
8602,2008-02-01,Maryland,1006.0,2688.0,3809.0,14
8603,2008-02-01,Massachusetts,7646.0,1986.0,1322.0,67
8604,2008-02-01,Michigan,14820.0,2291.0,10296.0,66
8605,2008-02-01,Minnesota,7202.0,4671.0,8015.0,210
8606,2008-02-01,Mississippi,541.0,5843.0,6247.0,274
8607,2008-02-01,Missouri,479.0,12985.0,12143.0,492
8608,2008-02-01,Montana,638.0,1817.0,3332.0,185
8609,2008-02-01,Nebraska,2300.0,13.0,2085.0,4
8610,2008-02-01,Nevada,808.0,3209.0,2344.0,186
8611,2008-02-01,New Hampshire,1240.0,1797.0,1722.0,10
8612,2008-02-01,New Jersey,0.0,1483.0,1461.0,58
8613,2008-02-01,New Mexico,175.0,3496.0,3861.0,316
8614,2008-02-01,New York,3452.0,3766.0,10003.0,47
8615,2008-02-01,North Carolina,14192.0,330.0,11974.0,194
8616,2008-02-01,North Dakota,533.0,718.0,1968.0,34
8617,2008-02-01,Ohio,0.0,14693.0,11940.0,577
8618,2008-02-01,Oklahoma,0.0,7937.0,7510.0,560
8619,2008-02-01,Oregon,59.0,5848.0,7882.0,318
8620,2008-02-01,Pennsylvania,218.0,0.0,46330.0,97
8621,2008-02-01,Puerto Rico,0.0,451.0,91.0,12
8622,2008-02-01,Rhode Island,0.0,441.0,437.0,95
8623,2008-02-01,South Carolina,2891.0,7339.0,5176.0,220
8624,2008-02-01,South Dakota,0.0,1335.0,2856.0,91
8625,2008-02-01,Tennessee,0.0,13818.0,10829.0,534
8626,2008-02-01,Texas,6723.0,27766.0,25882.0,1588
8627,2008-02-01,Utah,1562.0,2687.0,4137.0,139
8628,2008-02-01,Vermont,0.0,775.0,1137.0,29
8629,2008-02-01,Virgin Islands,125.0,13.0,1.0,0
8630,2008-02-01,Virginia,0.0,13359.0,10525.0,334
8631,2008-02-01,Washington,6768.0,8534.0,8546.0,386
8632,2008-02-01,West Virginia,0.0,4220.0,5402.0,324
8633,2008-02-01,Wisconsin,0.0,4853.0,10213.0,1
8634,2008-02-01,Wyoming,339.0,1169.0,1785.0,67
8635,2008-01-01,Alabama,0.0,9304.0,9156.0,464
8636,2008-01-01,Alaska,0.0,1395.0,1563.0,84
8637,2008-01-01,Arizona,4499.0,6176.0,5162.0,305
8638,2008-01-01,Arkansas,1542.0,3696.0,5681.0,285
8639,2008-01-01,California,26268.0,17524.0,15080.0,0
8640,2008-01-01,Colorado,0.0,7893.0,8324.0,1840
8641,2008-01-01,Connecticut,5752.0,3283.0,2996.0,61
8642,2008-01-01,Delaware,0.0,529.0,693.0,20
8643,2008-01-01,District of Columbia,0.0,1.0,0.0,0
8644,2008-01-01,Florida,0.0,21902.0,14496.0,791
8645,2008-01-01,Georgia,7450.0,8618.0,8225.0,341
8646,2008-01-01,Guam,0.0,12.0,15.0,0
8647,2008-01-01,Hawaii,642.0,0.0,0.0,0
8648,2008-01-01,Idaho,1143.0,1609.0,2983.0,103
8649,2008-01-01,Illinois,36532.0,6366.0,7633.0,347
8650,2008-01-01,Indiana,0.0,8132.0,8355.0,298
8651,2008-01-01,Iowa,7250.0,27.0,2986.0,4
8652,2008-01-01,Kansas,0.0,3953.0,4583.0,201
8653,2008-01-01,Kentucky,124155.0,7357.0,8139.0,567
8654,2008-01-01,Louisiana,0.0,7101.0,8290.0,273
8655,2008-01-01,Maine,0.0,1341.0,1771.0,76
8656,2008-01-01,Mariana Islands,0.0,0.0,0.0,0
8657,2008-01-01,Maryland,656.0,2262.0,3243.0,7
8658,2008-01-01,Massachusetts,7830.0,2076.0,1491.0,69
8659,2008-01-01,Michigan,14502.0,2234.0,9252.0,74
8660,2008-01-01,Minnesota,7433.0,4206.0,6493.0,144
8661,2008-01-01,Mississippi,721.0,4556.0,8022.0,213
8662,2008-01-01,Missouri,508.0,10799.0,10749.0,400
8663,2008-01-01,Montana,463.0,1336.0,2655.0,144
8664,2008-01-01,Nebraska,2249.0,7.0,1970.0,0
8665,2008-01-01,Nevada,617.0,2390.0,1930.0,132
8666,2008-01-01,New Hampshire,1376.0,1786.0,1778.0,22
8667,2008-01-01,New Jersey,0.0,1411.0,1589.0,51
8668,2008-01-01,New Mexico,337.0,2808.0,3159.0,152
8669,2008-01-01,New York,3173.0,3799.0,9442.0,55
8670,2008-01-01,North Carolina,12536.0,224.0,10862.0,151
8671,2008-01-01,North Dakota,248.0,699.0,1984.0,39
8672,2008-01-01,Ohio,0.0,12322.0,13587.0,649
8673,2008-01-01,Oklahoma,0.0,6291.0,6573.0,497
8674,2008-01-01,Oregon,43.0,5439.0,6638.0,279
8675,2008-01-01,Pennsylvania,259.0,0.0,44398.0,96
8676,2008-01-01,Puerto Rico,0.0,501.0,94.0,21
8677,2008-01-01,Rhode Island,0.0,422.0,401.0,98
8678,2008-01-01,South Carolina,2217.0,5136.0,4754.0,191
8679,2008-01-01,South Dakota,0.0,1107.0,2560.0,72
8680,2008-01-01,Tennessee,0.0,11125.0,9150.0,489
8681,2008-01-01,Texas,4806.0,24005.0,26358.0,1417
8682,2008-01-01,Utah,3273.0,2424.0,3734.0,107
8683,2008-01-01,Vermont,0.0,567.0,725.0,21
8684,2008-01-01,Virgin Islands,100.0,32.0,2.0,0
8685,2008-01-01,Virginia,0.0,9903.0,9371.0,273
8686,2008-01-01,Washington,7097.0,7637.0,7277.0,329
8687,2008-01-01,West Virginia,0.0,3326.0,4727.0,280
8688,2008-01-01,Wisconsin,0.0,3679.0,7574.0,1
8689,2008-01-01,Wyoming,223.0,885.0,1499.0,62
8690,2007-12-01,Alabama,0.0,10877.0,23192.0,461
8691,2007-12-01,Alaska,0.0,2227.0,3234.0,98
8692,2007-12-01,Arizona,1888.0,7678.0,9370.0,331
8693,2007-12-01,Arkansas,2555.0,4741.0,13939.0,247
8694,2007-12-01,California,23638.0,18279.0,20378.0,0
8695,2007-12-01,Colorado,1.0,9359.0,14562.0,1921
8696,2007-12-01,Connecticut,4398.0,3077.0,3558.0,75
8697,2007-12-01,Delaware,0.0,597.0,1508.0,27
8698,2007-12-01,District of Columbia,0.0,1.0,0.0,0
8699,2007-12-01,Florida,0.0,23703.0,24625.0,917
8700,2007-12-01,Georgia,4850.0,10296.0,21868.0,455
8701,2007-12-01,Guam,0.0,10.0,26.0,0
8702,2007-12-01,Hawaii,544.0,0.0,0.0,0
8703,2007-12-01,Idaho,1120.0,2364.0,6581.0,124
8704,2007-12-01,Illinois,27329.0,6639.0,12126.0,423
8705,2007-12-01,Indiana,0.0,7943.0,14213.0,341
8706,2007-12-01,Iowa,6234.0,23.0,6371.0,3
8707,2007-12-01,Kansas,0.0,3946.0,8716.0,241
8708,2007-12-01,Kentucky,121387.0,9547.0,17620.0,567
8709,2007-12-01,Louisiana,0.0,8474.0,22360.0,344
8710,2007-12-01,Maine,0.0,1172.0,3138.0,68
8711,2007-12-01,Mariana Islands,0.0,0.0,0.0,0
8712,2007-12-01,Maryland,610.0,2093.0,5974.0,4
8713,2007-12-01,Massachusetts,6209.0,1970.0,1687.0,56
8714,2007-12-01,Michigan,11328.0,2327.0,17095.0,78
8715,2007-12-01,Minnesota,5252.0,4258.0,11430.0,151
8716,2007-12-01,Mississippi,593.0,5073.0,19981.0,273
8717,2007-12-01,Missouri,377.0,11779.0,19402.0,438
8718,2007-12-01,Montana,333.0,2108.0,5903.0,134
8719,2007-12-01,Nebraska,2132.0,1.0,4774.0,1
8720,2007-12-01,Nevada,659.0,3255.0,3832.0,166
8721,2007-12-01,New Hampshire,1107.0,1650.0,2415.0,6
8722,2007-12-01,New Jersey,0.0,1270.0,2355.0,37
8723,2007-12-01,New Mexico,217.0,3509.0,5988.0,250
8724,2007-12-01,New York,3066.0,3263.0,14674.0,56
8725,2007-12-01,North Carolina,9735.0,265.0,24934.0,109
8726,2007-12-01,North Dakota,170.0,656.0,3125.0,24
8727,2007-12-01,Ohio,0.0,13589.0,22970.0,625
8728,2007-12-01,Oklahoma,0.0,6978.0,13444.0,467
8729,2007-12-01,Oregon,62.0,6502.0,13106.0,323
8730,2007-12-01,Pennsylvania,177.0,0.0,53300.0,118
8731,2007-12-01,Puerto Rico,0.0,593.0,103.0,23
8732,2007-12-01,Rhode Island,0.0,358.0,490.0,99
8733,2007-12-01,South Carolina,1688.0,6008.0,11940.0,204
8734,2007-12-01,South Dakota,0.0,1088.0,4696.0,80
8735,2007-12-01,Tennessee,0.0,13549.0,21021.0,556
8736,2007-12-01,Texas,0.0,30442.0,58440.0,1549
8737,2007-12-01,Utah,2971.0,3542.0,9392.0,139
8738,2007-12-01,Vermont,0.0,513.0,1257.0,11
8739,2007-12-01,Virgin Islands,12.0,29.0,3.0,1
8740,2007-12-01,Virginia,0.0,11571.0,18884.0,349
8741,2007-12-01,Washington,6145.0,7995.0,12543.0,309
8742,2007-12-01,West Virginia,0.0,4051.0,9789.0,224
8743,2007-12-01,Wisconsin,0.0,4178.0,12216.0,0
8744,2007-12-01,Wyoming,226.0,1284.0,3314.0,56
8745,2007-11-01,Alabama,0.0,7144.0,16218.0,426
8746,2007-11-01,Alaska,0.0,1463.0,2350.0,74
8747,2007-11-01,Arizona,2369.0,5306.0,6280.0,272
8748,2007-11-01,Arkansas,3056.0,2973.0,11585.0,239
8749,2007-11-01,California,30034.0,16000.0,17876.0,0
8750,2007-11-01,Colorado,0.0,7016.0,11638.0,1402
8751,2007-11-01,Connecticut,4673.0,2788.0,3462.0,72
8752,2007-11-01,Delaware,0.0,460.0,1231.0,20
8753,2007-11-01,District of Columbia,0.0,0.0,0.0,0
8754,2007-11-01,Florida,0.0,18959.0,18123.0,753
8755,2007-11-01,Georgia,5226.0,6257.0,13484.0,277
8756,2007-11-01,Guam,0.0,12.0,31.0,0
8757,2007-11-01,Hawaii,564.0,0.0,0.0,0
8758,2007-11-01,Idaho,1188.0,1532.0,4578.0,90
8759,2007-11-01,Illinois,34487.0,5377.0,11499.0,336
8760,2007-11-01,Indiana,0.0,6508.0,14549.0,266
8761,2007-11-01,Iowa,4686.0,33.0,6855.0,6
8762,2007-11-01,Kansas,0.0,3038.0,8267.0,262
8763,2007-11-01,Kentucky,120446.0,6122.0,13173.0,502
8764,2007-11-01,Louisiana,0.0,5545.0,16178.0,291
8765,2007-11-01,Maine,0.0,1083.0,3562.0,58
8766,2007-11-01,Mariana Islands,0.0,0.0,0.0,0
8767,2007-11-01,Maryland,580.0,1763.0,6045.0,6
8768,2007-11-01,Massachusetts,8673.0,1748.0,1861.0,71
8769,2007-11-01,Michigan,10721.0,1843.0,19169.0,62
8770,2007-11-01,Minnesota,4846.0,2984.0,11054.0,135
8771,2007-11-01,Mississippi,563.0,3319.0,16248.0,221
8772,2007-11-01,Missouri,454.0,8292.0,15950.0,361
8773,2007-11-01,Montana,383.0,1358.0,4039.0,124
8774,2007-11-01,Nebraska,1702.0,0.0,4077.0,0
8775,2007-11-01,Nevada,732.0,2179.0,2663.0,117
8776,2007-11-01,New Hampshire,1703.0,1546.0,2592.0,8
8777,2007-11-01,New Jersey,0.0,1239.0,2511.0,35
8778,2007-11-01,New Mexico,223.0,2563.0,4108.0,167
8779,2007-11-01,New York,2823.0,2934.0,16062.0,59
8780,2007-11-01,North Carolina,8706.0,209.0,18387.0,111
8781,2007-11-01,North Dakota,247.0,453.0,3294.0,26
8782,2007-11-01,Ohio,0.0,10308.0,23350.0,618
8783,2007-11-01,Oklahoma,0.0,4681.0,10130.0,474
8784,2007-11-01,Oregon,61.0,5000.0,8646.0,281
8785,2007-11-01,Pennsylvania,177.0,0.0,55498.0,144
8786,2007-11-01,Puerto Rico,0.0,502.0,91.0,15
8787,2007-11-01,Rhode Island,0.0,334.0,492.0,91
8788,2007-11-01,South Carolina,1719.0,3898.0,7987.0,156
8789,2007-11-01,South Dakota,0.0,728.0,4620.0,52
8790,2007-11-01,Tennessee,0.0,9250.0,15432.0,475
8791,2007-11-01,Texas,0.0,19042.0,37621.0,1299
8792,2007-11-01,Utah,5713.0,2539.0,6139.0,112
8793,2007-11-01,Vermont,0.0,452.0,1480.0,24
8794,2007-11-01,Virgin Islands,51.0,23.0,2.0,0
8795,2007-11-01,Virginia,0.0,8729.0,15816.0,281
8796,2007-11-01,Washington,5857.0,6612.0,9469.0,289
8797,2007-11-01,West Virginia,0.0,2583.0,9690.0,231
8798,2007-11-01,Wisconsin,0.0,3399.0,16032.0,7
8799,2007-11-01,Wyoming,233.0,908.0,2202.0,57
8800,2007-10-01,Alabama,0.0,6484.0,10262.0,338
8801,2007-10-01,Alaska,0.0,1589.0,2778.0,129
8802,2007-10-01,Arizona,2279.0,5171.0,5736.0,251
8803,2007-10-01,Arkansas,1678.0,2845.0,8662.0,295
8804,2007-10-01,California,39519.0,15250.0,15040.0,0
8805,2007-10-01,Colorado,0.0,6768.0,11167.0,1726
8806,2007-10-01,Connecticut,5072.0,2958.0,3131.0,61
8807,2007-10-01,Delaware,0.0,501.0,886.0,20
8808,2007-10-01,District of Columbia,0.0,3.0,0.0,0
8809,2007-10-01,Florida,0.0,18709.0,15066.0,725
8810,2007-10-01,Georgia,4166.0,5810.0,11085.0,295
8811,2007-10-01,Guam,0.0,17.0,34.0,0
8812,2007-10-01,Hawaii,605.0,0.0,0.0,0
8813,2007-10-01,Idaho,1163.0,1457.0,4742.0,105
8814,2007-10-01,Illinois,34634.0,5503.0,9571.0,282
8815,2007-10-01,Indiana,0.0,5491.0,9858.0,289
8816,2007-10-01,Iowa,4871.0,14.0,5261.0,3
8817,2007-10-01,Kansas,0.0,3280.0,6405.0,196
8818,2007-10-01,Kentucky,120994.0,5768.0,10749.0,488
8819,2007-10-01,Louisiana,0.0,6113.0,13402.0,283
8820,2007-10-01,Maine,0.0,1414.0,5843.0,121
8821,2007-10-01,Mariana Islands,0.0,0.0,0.0,0
8822,2007-10-01,Maryland,751.0,1943.0,4589.0,6
8823,2007-10-01,Massachusetts,10516.0,1769.0,1738.0,59
8824,2007-10-01,Michigan,12445.0,1901.0,15839.0,60
8825,2007-10-01,Minnesota,6404.0,3438.0,18622.0,144
8826,2007-10-01,Mississippi,667.0,3378.0,9528.0,191
8827,2007-10-01,Missouri,608.0,9728.0,15754.0,424
8828,2007-10-01,Montana,416.0,1484.0,6554.0,149
8829,2007-10-01,Nebraska,1962.0,0.0,3664.0,0
8830,2007-10-01,Nevada,517.0,2209.0,2015.0,120
8831,2007-10-01,New Hampshire,2153.0,1580.0,2923.0,8
8832,2007-10-01,New Jersey,0.0,1303.0,1969.0,44
8833,2007-10-01,New Mexico,267.0,2730.0,3698.0,143
8834,2007-10-01,New York,3088.0,3227.0,15540.0,57
8835,2007-10-01,North Carolina,9531.0,194.0,13016.0,104
8836,2007-10-01,North Dakota,200.0,518.0,5127.0,23
8837,2007-10-01,Ohio,0.0,9598.0,16284.0,509
8838,2007-10-01,Oklahoma,0.0,5318.0,8521.0,456
8839,2007-10-01,Oregon,13.0,4412.0,8032.0,258
8840,2007-10-01,Pennsylvania,222.0,0.0,51900.0,216
8841,2007-10-01,Puerto Rico,0.0,603.0,120.0,22
8842,2007-10-01,Rhode Island,0.0,377.0,455.0,79
8843,2007-10-01,South Carolina,2157.0,3832.0,5818.0,135
8844,2007-10-01,South Dakota,0.0,786.0,6571.0,57
8845,2007-10-01,Tennessee,0.0,8917.0,11361.0,413
8846,2007-10-01,Texas,0.0,18392.0,32269.0,1165
8847,2007-10-01,Utah,5533.0,2012.0,5083.0,98
8848,2007-10-01,Vermont,0.0,533.0,1696.0,24
